DAY;COUNTRY;CURRENCY;ORDERCHANNEL;ORDERTYPE;ORDER; TOTAL PRICE (local) ; TOTAL PRICE (EUR) 
23/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1451; 66,645.88 ; 66,645.88 
23/11/2024;SK;EUR;WEBSITE;ZKL;2; -   ; -   
23/11/2024;SK;EUR;WEBSITE;ZL2;1; 34.90 ; 34.90 
23/11/2024;SK;EUR;WEBSITE;ZTA;63; 5,406.30 ; 5,406.30 
23/11/2024;TN;TND;CEF;ZTA;49; 7,083.00 ; 2,054.07 
23/11/2024;TN;TND;DIRECTRETAIL;ZKL;5; -   ; -   
23/11/2024;TN;TND;DIRECTRETAIL;ZTA;73; 10,498.00 ; 3,044.42 
24/11/2024;AE;AED;CSC;ZKL;2; -   ; -   
24/11/2024;AE;AED;DIRECTRETAIL;ZKL;3; -   ; -   
24/11/2024;AE;AED;DIRECTRETAIL;ZTA;165; 47,795.00 ; 12,426.70 
24/11/2024;AE;AED;INDIRECTRETAIL;ZBC;11; 2,150.00 ; 559.00 
24/11/2024;AE;AED;WEBSITE;ZKL;1; -   ; -   
24/11/2024;AE;AED;WEBSITE;ZTA;48; 16,235.00 ; 4,221.10 
24/11/2024;AZ;AZN;CEF;ZTA;97; 10,787.00 ; 6,040.72 
24/11/2024;CR;CRC;CEF;ZTA;2; 66,050.00 ; 124.17 
24/11/2024;CR;CRC;WEBSITE;ZTA;2; 73,150.00 ; 137.52 
24/11/2024;CZ;CZK;CEF;ZTA;16; 8,678.00 ; 347.12 
24/11/2024;CZ;CZK;CSC;ZTA;2; 5,539.00 ; 221.56 
24/11/2024;CZ;CZK;DIRECTRETAIL;ZKL;216; -   ; -   
24/11/2024;CZ;CZK;DIRECTRETAIL;ZTA;3813; 3,434,019.00 ; 137,360.76 
24/11/2024;CZ;CZK;DIRECTRETAIL;ZUP;1; 990.00 ; 39.60 
24/11/2024;CZ;CZK;INDIRECTRETAIL;ZBC;55; 21,395.00 ; 855.80 
24/11/2024;CZ;CZK;WEBSITE;ZKL;1; -   ; -   
24/11/2024;CZ;CZK;WEBSITE;ZTA;616; 1,577,843.50 ; 63,113.74 
24/11/2024;DE;EUR;ATHOME;ZFG;40; -   ; -   
24/11/2024;DE;EUR;CEF;ZTA;184; 4,886.10 ; 4,886.10 
24/11/2024;DE;EUR;DIRECTRETAIL;ZL2;4; 196.00 ; 196.00 
24/11/2024;DE;EUR;INDIRECTRETAIL;ZBC;1; 29.00 ; 29.00 
24/11/2024;DE;EUR;INDIRECTRETAILSR;ZDE;74; 2,766.00 ; 2,766.00 
24/11/2024;DE;EUR;INDIRECTRETAILSR;ZFG;60; -   ; -   
24/11/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;12; 780.00 ; 780.00 
24/11/2024;DE;EUR;WEBSITE;ZKL;14; -   ; -   
24/11/2024;DE;EUR;WEBSITE;ZL2;235; 11,515.00 ; 11,515.00 
24/11/2024;DE;EUR;WEBSITE;ZL3;27; 1,323.00 ; 1,323.00 
24/11/2024;DE;EUR;WEBSITE;ZLD;96; -   ; -   
24/11/2024;DE;EUR;WEBSITE;ZTA;1519; 99,171.24 ; 99,171.24 
24/11/2024;EG;EGP;CEF;ZTA;1; 1,500.00 ; 28.50 
24/11/2024;EG;EGP;CSC;ZTA;109; 186,863.91 ; 3,550.41 
24/11/2024;EG;EGP;DIRECTRETAIL;ZKL;24; -   ; -   
24/11/2024;EG;EGP;DIRECTRETAIL;ZTA;607; 689,538.00 ; 13,101.22 
24/11/2024;EG;EGP;INDIRECTRETAILSR;ZDE;65; 56,102.00 ; 1,065.94 
24/11/2024;EG;EGP;WEBSITE;ZKL;2; -   ; -   
24/11/2024;EG;EGP;WEBSITE;ZTA;425; 626,665.00 ; 11,906.64 
24/11/2024;FR;EUR;WEBSITE;ZL2;2; 28.00 ; 28.00 
24/11/2024;FR;EUR;WEBSITE;ZLD;17; 17.00 ; 17.00 
24/11/2024;FR;EUR;WEBSITE;ZTA;52; 2,992.28 ; 2,992.28 
24/11/2024;GB;GBP;CSC;ZKL;5; -   ; -   
24/11/2024;GB;GBP;CSC;ZRS;1; -   ; -   
24/11/2024;GB;GBP;CSC;ZTA;7; 214.20 ; 259.18 
24/11/2024;GB;GBP;DIRECTRETAIL;ZTA;73; 4,352.67 ; 5,266.73 
24/11/2024;GB;GBP;INDIRECTRETAILSR;ZDE;37; 1,153.00 ; 1,395.13 
24/11/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;25; 545.00 ; 659.45 
24/11/2024;GB;GBP;WEBSITE;ZKL;3; -   ; -   
24/11/2024;GB;GBP;WEBSITE;ZL2;30; 775.00 ; 937.75 
24/11/2024;GB;GBP;WEBSITE;ZL3;16; 330.00 ; 399.30 
24/11/2024;GB;GBP;WEBSITE;ZLD;46; 236.08 ; 285.66 
24/11/2024;GB;GBP;WEBSITE;ZTA;1001; 94,282.40 ; 114,081.70 
24/11/2024;ID;IDR;CEF;ZTA;2831; 811,732,013.00 ; 48,703.92 
24/11/2024;ID;IDR;CSC;ZKL;3; -   ; -   
24/11/2024;ID;IDR;CSC;ZTA;11; 5,176,000.00 ; 310.56 
24/11/2024;ID;IDR;DIRECTRETAIL;ZKL;10; -   ; -   
24/11/2024;ID;IDR;DIRECTRETAIL;ZTA;2616; 696,880,000.00 ; 41,812.80 
24/11/2024;ID;IDR;WEBSITE;ZKL;2; -   ; -   
24/11/2024;ID;IDR;WEBSITE;ZTA;140; 106,863,000.00 ; 6,411.78 
24/11/2024;KG;KGS;CEF;ZTA;61; 228,860.00 ; 2,517.46 
24/11/2024;MA;MAD;CEF;ZKL;2; -   ; -   
24/11/2024;MA;MAD;CEF;ZTA;11; 2,984.98 ; 283.57 
24/11/2024;MA;MAD;DIRECTRETAIL;ZTA;14; 5,635.00 ; 535.33 
24/11/2024;MV;MVR;DIRECTRETAIL;ZTA;5; 4,000.00 ; 236.00 
24/11/2024;MX;MXN;CEF;ZTA;275; 160,149.30 ; 7,527.02 
24/11/2024;MX;MXN;CSC;ZKL;4; -   ; -   
24/11/2024;MX;MXN;CSC;ZL2;1; 679.30 ; 31.93 
24/11/2024;MX;MXN;CSC;ZTA;5; 4,595.12 ; 215.97 
24/11/2024;MX;MXN;DIRECTRETAIL;ZKL;1; -   ; -   
24/11/2024;MX;MXN;DIRECTRETAIL;ZTA;292; 206,370.80 ; 9,699.43 
24/11/2024;MX;MXN;INDIRECTRETAIL;ZBC;35; 18,494.80 ; 869.26 
24/11/2024;MX;MXN;WEBSITE;ZKL;2; -   ; -   
24/11/2024;MX;MXN;WEBSITE;ZL3;3; 2,537.00 ; 119.24 
24/11/2024;MX;MXN;WEBSITE;ZLD;5; 100.00 ; 4.70 
24/11/2024;MX;MXN;WEBSITE;ZTA;31; 25,702.20 ; 1,208.00 
24/11/2024;PH;PHP;CEF;ZTA;70; 111,000.00 ; 1,776.00 
24/11/2024;PH;PHP;DIRECTRETAIL;ZKL;4; -   ; -   
24/11/2024;PH;PHP;DIRECTRETAIL;ZTA;993; 1,534,430.00 ; 24,550.88 
24/11/2024;PH;PHP;INDIRECTRETAILSR;ZDE;36; 60,840.00 ; 973.44 
24/11/2024;PH;PHP;WEBSITE;ZTA;133; 296,550.00 ; 4,744.80 
24/11/2024;PK;PKR;WEBSITE;ZTA;4; 3,800.10 ; 12.16 
24/11/2024;SK;EUR;CEF;ZBC;2; 65.80 ; 65.80 
24/11/2024;SK;EUR;CEF;ZTA;82; 2,208.00 ; 2,208.00 
24/11/2024;SK;EUR;CSC;ZTA;1; 94.06 ; 94.06 
24/11/2024;SK;EUR;DIRECTRETAIL;ZKL;141; -   ; -   
24/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1214; 64,293.09 ; 64,293.09 
24/11/2024;SK;EUR;WEBSITE;ZKL;1; -   ; -   
24/11/2024;SK;EUR;WEBSITE;ZLD;1; 17.00 ; 17.00 
24/11/2024;SK;EUR;WEBSITE;ZTA;158; 9,917.16 ; 9,917.16 
24/11/2024;TN;TND;CEF;ZTA;3; 479.00 ; 138.91 
24/11/2024;TN;TND;DIRECTRETAIL;ZKL;6; -   ; -   
24/11/2024;TN;TND;DIRECTRETAIL;ZTA;60; 9,510.00 ; 2,757.90 
25/11/2024;AE;AED;CSC;ZKL;3; -   ; -   
25/11/2024;AE;AED;CSC;ZTA;1; 110.00 ; 28.60 
25/11/2024;AE;AED;DIRECTRETAIL;ZKL;5; -   ; -   
25/11/2024;AE;AED;DIRECTRETAIL;ZTA;139; 34,800.00 ; 9,048.00 
25/11/2024;AE;AED;INDIRECTRETAIL;ZBC;8; 1,040.00 ; 270.40 
25/11/2024;AE;AED;WEBSITE;ZTA;54; 16,520.00 ; 4,295.20 
25/11/2024;AZ;AZN;CEF;ZKL;6; -   ; -   
25/11/2024;AZ;AZN;CEF;ZTA;89; 10,808.60 ; 6,052.82 
25/11/2024;CR;CRC;CEF;ZTA;11; 189,400.00 ; 356.07 
25/11/2024;CR;CRC;CSC;ZTA;6; 235,200.00 ; 442.18 
25/11/2024;CR;CRC;WEBSITE;ZTA;9; 362,200.00 ; 680.94 
25/11/2024;CZ;CZK;CEF;ZTA;102; 24,837.00 ; 993.48 
25/11/2024;CZ;CZK;CSC;ZKL;3; -   ; -   
25/11/2024;CZ;CZK;CSC;ZTA;127; 146,196.00 ; 5,847.84 
25/11/2024;CZ;CZK;DIRECTRETAIL;ZKL;256; -   ; -   
25/11/2024;CZ;CZK;DIRECTRETAIL;ZTA;5166; 4,901,632.00 ; 196,065.28 
25/11/2024;CZ;CZK;INDIRECTRETAIL;ZBC;89; 34,621.00 ; 1,384.84 
25/11/2024;CZ;CZK;WEBSITE;ZKL;5; -   ; -   
25/11/2024;CZ;CZK;WEBSITE;ZLD;1; 390.00 ; 15.60 
25/11/2024;CZ;CZK;WEBSITE;ZTA;544; 1,254,099.00 ; 50,163.96 
25/11/2024;DE;EUR;ATHOME;ZFG;144; -   ; -   
25/11/2024;DE;EUR;CEF;ZTA;3; 75.00 ; 75.00 
25/11/2024;DE;EUR;CSC;ZKL;27; -   ; -   
25/11/2024;DE;EUR;CSC;ZL2;3; 147.00 ; 147.00 
25/11/2024;DE;EUR;CSC;ZLD;1; -   ; -   
25/11/2024;DE;EUR;CSC;ZRS;3; -   ; -   
25/11/2024;DE;EUR;CSC;ZTA;121; 476.90 ; 476.90 
25/11/2024;DE;EUR;DIRECTRETAIL;ZKL;38; -   ; -   
25/11/2024;DE;EUR;DIRECTRETAIL;ZL2;3; 147.00 ; 147.00 
25/11/2024;DE;EUR;DIRECTRETAIL;ZL3;1; 49.00 ; 49.00 
25/11/2024;DE;EUR;DIRECTRETAIL;ZLD;1; -   ; -   
25/11/2024;DE;EUR;DIRECTRETAIL;ZTA;1224; 33,338.36 ; 33,338.36 
25/11/2024;DE;EUR;INDIRECTRETAIL;ZBC;2; 58.00 ; 58.00 
25/11/2024;DE;EUR;INDIRECTRETAILSR;ZDE;244; 9,466.00 ; 9,466.00 
25/11/2024;DE;EUR;INDIRECTRETAILSR;ZFG;184; -   ; -   
25/11/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;11; 677.00 ; 677.00 
25/11/2024;DE;EUR;WEBSITE;ZKL;23; -   ; -   
25/11/2024;DE;EUR;WEBSITE;ZL2;198; 9,702.00 ; 9,702.00 
25/11/2024;DE;EUR;WEBSITE;ZL3;16; 784.00 ; 784.00 
25/11/2024;DE;EUR;WEBSITE;ZLD;91; -   ; -   
25/11/2024;DE;EUR;WEBSITE;ZTA;2544; 161,523.68 ; 161,523.68 
25/11/2024;EG;EGP;CEF;ZTA;2; 2,500.00 ; 47.50 
25/11/2024;EG;EGP;CSC;ZKL;5; -   ; -   
25/11/2024;EG;EGP;CSC;ZTA;103; 171,944.95 ; 3,266.95 
25/11/2024;EG;EGP;DIRECTRETAIL;ZKL;40; -   ; -   
25/11/2024;EG;EGP;DIRECTRETAIL;ZTA;704; 846,777.20 ; 16,088.77 
25/11/2024;EG;EGP;INDIRECTRETAILSR;ZDE;75; 62,646.00 ; 1,190.27 
25/11/2024;EG;EGP;WEBSITE;ZKL;4; -   ; -   
25/11/2024;EG;EGP;WEBSITE;ZTA;424; 644,389.99 ; 12,243.41 
25/11/2024;FR;EUR;CSC;ZKL;31; -   ; -   
25/11/2024;FR;EUR;CSC;ZTA;1; 35.00 ; 35.00 
25/11/2024;FR;EUR;WEBSITE;ZKL;1; -   ; -   
25/11/2024;FR;EUR;WEBSITE;ZL2;5; 70.00 ; 70.00 
25/11/2024;FR;EUR;WEBSITE;ZLD;20; 20.00 ; 20.00 
25/11/2024;FR;EUR;WEBSITE;ZTA;153; 8,511.67 ; 8,511.67 
25/11/2024;GB;GBP;CSC;ZKL;16; -   ; -   
25/11/2024;GB;GBP;CSC;ZRS;2; -   ; -   
25/11/2024;GB;GBP;CSC;ZTA;25; 364.10 ; 440.56 
25/11/2024;GB;GBP;CSC;ZUP;1; 29.00 ; 35.09 
25/11/2024;GB;GBP;DIRECTRETAIL;ZTA;95; 4,234.84 ; 5,124.16 
25/11/2024;GB;GBP;INDIRECTRETAILSR;ZDE;71; 1,970.00 ; 2,383.70 
25/11/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;25; 645.00 ; 780.45 
25/11/2024;GB;GBP;WEBSITE;ZKL;6; -   ; -   
25/11/2024;GB;GBP;WEBSITE;ZL2;29; 704.00 ; 851.84 
25/11/2024;GB;GBP;WEBSITE;ZL3;6; 172.00 ; 208.12 
25/11/2024;GB;GBP;WEBSITE;ZLD;52; 258.96 ; 313.34 
25/11/2024;GB;GBP;WEBSITE;ZTA;1271; 122,513.61 ; 148,241.47 
25/11/2024;ID;IDR;CEF;ZKL;1; -   ; -   
25/11/2024;ID;IDR;CEF;ZTA;2232; 549,429,018.00 ; 32,965.74 
25/11/2024;ID;IDR;CSC;ZKL;3; -   ; -   
25/11/2024;ID;IDR;CSC;ZTA;13; 4,813,000.00 ; 288.78 
25/11/2024;ID;IDR;DIRECTRETAIL;ZKL;8; -   ; -   
25/11/2024;ID;IDR;DIRECTRETAIL;ZTA;2167; 612,495,000.00 ; 36,749.70 
25/11/2024;ID;IDR;WEBSITE;ZKL;3; -   ; -   
25/11/2024;ID;IDR;WEBSITE;ZTA;251; 161,707,000.00 ; 9,702.42 
25/11/2024;KG;KGS;CEF;ZTA;63; 215,267.00 ; 2,367.94 
25/11/2024;MA;MAD;CEF;ZKL;1; -   ; -   
25/11/2024;MA;MAD;CEF;ZTA;58; 20,774.99 ; 1,973.62 
25/11/2024;MA;MAD;DIRECTRETAIL;ZTA;24; 9,695.00 ; 921.03 
25/11/2024;MV;MVR;DIRECTRETAIL;ZTA;1; 1,000.00 ; 59.00 
25/11/2024;MX;MXN;CEF;ZTA;66; 36,161.80 ; 1,699.60 
25/11/2024;MX;MXN;CSC;ZKL;2; -   ; -   
25/11/2024;MX;MXN;CSC;ZL2;2; 1,078.60 ; 50.69 
25/11/2024;MX;MXN;CSC;ZTA;21; 8,556.55 ; 402.16 
25/11/2024;MX;MXN;DIRECTRETAIL;ZKL;7; -   ; -   
25/11/2024;MX;MXN;DIRECTRETAIL;ZTA;339; 237,255.00 ; 11,150.99 
25/11/2024;MX;MXN;INDIRECTRETAIL;ZBC;29; 17,878.60 ; 840.29 
25/11/2024;MX;MXN;INDIRECTRETAILSR;ZDE;2; 1,598.00 ; 75.11 
25/11/2024;MX;MXN;WEBSITE;ZL2;1; 399.30 ; 18.77 
25/11/2024;MX;MXN;WEBSITE;ZLD;8; 160.00 ; 7.52 
25/11/2024;MX;MXN;WEBSITE;ZTA;51; 34,377.10 ; 1,615.72 
25/11/2024;PH;PHP;CEF;ZKL;4; -   ; -   
25/11/2024;PH;PHP;CEF;ZTA;65; 84,810.00 ; 1,356.96 
25/11/2024;PH;PHP;DIRECTRETAIL;ZKL;1; -   ; -   
25/11/2024;PH;PHP;DIRECTRETAIL;ZTA;771; 1,127,000.00 ; 18,032.00 
25/11/2024;PH;PHP;INDIRECTRETAIL;ZBC;3; 5,067.00 ; 81.07 
25/11/2024;PH;PHP;INDIRECTRETAILSR;ZDE;37; 62,530.00 ; 1,000.48 
25/11/2024;PH;PHP;WEBSITE;ZTA;202; 476,000.00 ; 7,616.00 
25/11/2024;PK;PKR;WEBSITE;ZTA;2; 1,350.06 ; 4.32 
25/11/2024;SK;EUR;CEF;ZBC;4; 122.60 ; 122.60 
25/11/2024;SK;EUR;CEF;ZTA;81; 1,884.80 ; 1,884.80 
25/11/2024;SK;EUR;CSC;ZKL;5; -   ; -   
25/11/2024;SK;EUR;CSC;ZTA;144; 13,013.91 ; 13,013.91 
25/11/2024;SK;EUR;DIRECTRETAIL;ZKL;161; -   ; -   
25/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1291; 70,375.00 ; 70,375.00 
25/11/2024;SK;EUR;WEBSITE;ZKL;7; -   ; -   
25/11/2024;SK;EUR;WEBSITE;ZLD;3; 45.20 ; 45.20 
25/11/2024;SK;EUR;WEBSITE;ZTA;402; 43,877.48 ; 43,877.48 
25/11/2024;TN;TND;CEF;ZTA;51; 7,797.00 ; 2,261.13 
25/11/2024;TN;TND;DIRECTRETAIL;ZKL;1; -   ; -   
25/11/2024;TN;TND;DIRECTRETAIL;ZTA;47; 6,971.00 ; 2,021.59 
26/11/2024;AE;AED;CSC;ZKL;1; -   ; -   
26/11/2024;AE;AED;CSC;ZTA;1; 230.00 ; 59.80 
26/11/2024;AE;AED;DIRECTRETAIL;ZTA;149; 41,275.00 ; 10,731.50 
26/11/2024;AE;AED;INDIRECTRETAIL;ZBC;13; 2,810.00 ; 730.60 
26/11/2024;AE;AED;WEBSITE;ZTA;39; 14,270.00 ; 3,710.20 
26/11/2024;AZ;AZN;CEF;ZTA;83; 10,479.20 ; 5,868.35 
26/11/2024;CR;CRC;CEF;ZTA;18; 393,550.00 ; 739.87 
26/11/2024;CR;CRC;CSC;ZTA;6; 183,000.00 ; 344.04 
26/11/2024;CR;CRC;WEBSITE;ZTA;11; 374,600.00 ; 704.25 
26/11/2024;CZ;CZK;CEF;ZTA;95; 20,198.00 ; 807.92 
26/11/2024;CZ;CZK;CSC;ZKL;4; -   ; -   
26/11/2024;CZ;CZK;CSC;ZTA;90; 80,593.00 ; 3,223.72 
26/11/2024;CZ;CZK;CSC;ZUP;1; 990.00 ; 39.60 
26/11/2024;CZ;CZK;DIRECTRETAIL;ZKL;214; -   ; -   
26/11/2024;CZ;CZK;DIRECTRETAIL;ZTA;4097; 3,803,306.90 ; 152,132.28 
26/11/2024;CZ;CZK;INDIRECTRETAIL;ZBC;76; 29,564.00 ; 1,182.56 
26/11/2024;CZ;CZK;WEBSITE;ZKL;9; -   ; -   
26/11/2024;CZ;CZK;WEBSITE;ZLD;2; 780.00 ; 31.20 
26/11/2024;CZ;CZK;WEBSITE;ZTA;573; 1,184,611.00 ; 47,384.44 
26/11/2024;DE;EUR;ATHOME;ZFG;97; -   ; -   
26/11/2024;DE;EUR;CEF;ZTA;51; 1,425.30 ; 1,425.30 
26/11/2024;DE;EUR;CSC;ZKL;30; -   ; -   
26/11/2024;DE;EUR;CSC;ZL2;3; 147.00 ; 147.00 
26/11/2024;DE;EUR;CSC;ZLD;1; -   ; -   
26/11/2024;DE;EUR;CSC;ZRS;2; -   ; -   
26/11/2024;DE;EUR;CSC;ZTA;130; 846.80 ; 846.80 
26/11/2024;DE;EUR;DIRECTRETAIL;ZKL;23; -   ; -   
26/11/2024;DE;EUR;DIRECTRETAIL;ZL2;5; 245.00 ; 245.00 
26/11/2024;DE;EUR;DIRECTRETAIL;ZL3;2; 98.00 ; 98.00 
26/11/2024;DE;EUR;DIRECTRETAIL;ZLD;2; -   ; -   
26/11/2024;DE;EUR;DIRECTRETAIL;ZTA;1213; 36,409.36 ; 36,409.36 
26/11/2024;DE;EUR;INDIRECTRETAIL;ZBC;1; 29.00 ; 29.00 
26/11/2024;DE;EUR;INDIRECTRETAILSR;ZDE;214; 7,878.00 ; 7,878.00 
26/11/2024;DE;EUR;INDIRECTRETAILSR;ZFG;175; -   ; -   
26/11/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;16; 1,007.00 ; 1,007.00 
26/11/2024;DE;EUR;WEBSITE;ZKL;20; -   ; -   
26/11/2024;DE;EUR;WEBSITE;ZL2;254; 12,356.00 ; 12,356.00 
26/11/2024;DE;EUR;WEBSITE;ZL3;23; 1,127.00 ; 1,127.00 
26/11/2024;DE;EUR;WEBSITE;ZLD;100; -   ; -   
26/11/2024;DE;EUR;WEBSITE;ZTA;1892; 135,715.55 ; 135,715.55 
26/11/2024;EG;EGP;CEF;ZTA;5; 5,050.00 ; 95.95 
26/11/2024;EG;EGP;CSC;ZTA;10; 16,000.97 ; 304.02 
26/11/2024;EG;EGP;DIRECTRETAIL;ZKL;30; -   ; -   
26/11/2024;EG;EGP;DIRECTRETAIL;ZTA;661; 760,911.29 ; 14,457.31 
26/11/2024;EG;EGP;INDIRECTRETAILSR;ZDE;69; 58,926.00 ; 1,119.59 
26/11/2024;EG;EGP;WEBSITE;ZKL;1; -   ; -   
26/11/2024;EG;EGP;WEBSITE;ZTA;141; 212,649.00 ; 4,040.33 
26/11/2024;FR;EUR;CSC;ZKL;14; -   ; -   
26/11/2024;FR;EUR;CSC;ZTA;4; 139.00 ; 139.00 
26/11/2024;FR;EUR;WEBSITE;ZKL;1; -   ; -   
26/11/2024;FR;EUR;WEBSITE;ZL2;8; 112.00 ; 112.00 
26/11/2024;FR;EUR;WEBSITE;ZL3;1; 14.00 ; 14.00 
26/11/2024;FR;EUR;WEBSITE;ZLD;13; 13.00 ; 13.00 
26/11/2024;FR;EUR;WEBSITE;ZTA;104; 6,266.39 ; 6,266.39 
26/11/2024;GB;GBP;CSC;ZKL;19; -   ; -   
26/11/2024;GB;GBP;CSC;ZL2;2; 44.00 ; 53.24 
26/11/2024;GB;GBP;CSC;ZRS;13; -   ; -   
26/11/2024;GB;GBP;CSC;ZTA;30; 512.19 ; 619.75 
26/11/2024;GB;GBP;CSC;ZUP;1; 29.00 ; 35.09 
26/11/2024;GB;GBP;DIRECTRETAIL;ZKL;1; -   ; -   
26/11/2024;GB;GBP;DIRECTRETAIL;ZTA;85; 4,926.36 ; 5,960.90 
26/11/2024;GB;GBP;INDIRECTRETAIL;ZBC;3; 57.00 ; 68.97 
26/11/2024;GB;GBP;INDIRECTRETAILSR;ZDE;61; 1,589.00 ; 1,922.69 
26/11/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;21; 441.00 ; 533.61 
26/11/2024;GB;GBP;WEBSITE;ZKL;5; -   ; -   
26/11/2024;GB;GBP;WEBSITE;ZL2;43; 1,034.00 ; 1,251.14 
26/11/2024;GB;GBP;WEBSITE;ZL3;6; 136.00 ; 164.56 
26/11/2024;GB;GBP;WEBSITE;ZLD;73; 363.54 ; 439.88 
26/11/2024;GB;GBP;WEBSITE;ZTA;1360; 125,106.96 ; 151,379.42 
26/11/2024;ID;IDR;CEF;ZTA;2558; 586,115,021.00 ; 35,166.90 
26/11/2024;ID;IDR;CSC;ZKL;4; -   ; -   
26/11/2024;ID;IDR;CSC;ZTA;15; 5,974,000.00 ; 358.44 
26/11/2024;ID;IDR;DIRECTRETAIL;ZKL;11; -   ; -   
26/11/2024;ID;IDR;DIRECTRETAIL;ZTA;1938; 521,491,000.00 ; 31,289.46 
26/11/2024;ID;IDR;WEBSITE;ZKL;5; -   ; -   
26/11/2024;ID;IDR;WEBSITE;ZTA;217; 136,374,000.00 ; 8,182.44 
26/11/2024;KG;KGS;CEF;ZTA;55; 209,500.00 ; 2,304.50 
26/11/2024;MA;MAD;CEF;ZKL;1; -   ; -   
26/11/2024;MA;MAD;CEF;ZTA;37; 12,404.98 ; 1,178.47 
26/11/2024;MA;MAD;DIRECTRETAIL;ZTA;13; 5,705.00 ; 541.98 
26/11/2024;MX;MXN;CEF;ZTA;136; 67,622.00 ; 3,178.23 
26/11/2024;MX;MXN;CSC;ZKL;1; -   ; -   
26/11/2024;MX;MXN;CSC;ZL2;5; 2,556.50 ; 120.16 
26/11/2024;MX;MXN;CSC;ZLD;1; 20.00 ; 0.94 
26/11/2024;MX;MXN;CSC;ZTA;34; 16,693.40 ; 784.59 
26/11/2024;MX;MXN;DIRECTRETAIL;ZTA;238; 163,658.90 ; 7,691.97 
26/11/2024;MX;MXN;INDIRECTRETAIL;ZBC;14; 6,390.40 ; 300.35 
26/11/2024;MX;MXN;INDIRECTRETAILSR;ZDE;3; 2,597.00 ; 122.06 
26/11/2024;MX;MXN;WEBSITE;ZL3;1; 979.00 ; 46.01 
26/11/2024;MX;MXN;WEBSITE;ZLD;10; 200.00 ; 9.40 
26/11/2024;MX;MXN;WEBSITE;ZTA;55; 35,745.25 ; 1,680.03 
26/11/2024;PH;PHP;CEF;ZKL;2; -   ; -   
26/11/2024;PH;PHP;CEF;ZTA;187; 146,064.01 ; 2,337.02 
26/11/2024;PH;PHP;DIRECTRETAIL;ZKL;3; -   ; -   
26/11/2024;PH;PHP;DIRECTRETAIL;ZTA;700; 1,044,190.00 ; 16,707.04 
26/11/2024;PH;PHP;INDIRECTRETAIL;ZBC;1; 1,689.00 ; 27.02 
26/11/2024;PH;PHP;INDIRECTRETAILSR;ZDE;25; 42,250.00 ; 676.00 
26/11/2024;PH;PHP;WEBSITE;ZTA;183; 428,800.00 ; 6,860.80 
26/11/2024;PK;PKR;WEBSITE;ZTA;9; 6,110.16 ; 19.55 
26/11/2024;SK;EUR;CEF;ZBC;13; 418.70 ; 418.70 
26/11/2024;SK;EUR;CEF;ZTA;77; 1,539.40 ; 1,539.40 
26/11/2024;SK;EUR;CSC;ZKL;7; -   ; -   
26/11/2024;SK;EUR;CSC;ZTA;147; 14,472.13 ; 14,472.13 
26/11/2024;SK;EUR;DIRECTRETAIL;ZKL;94; -   ; -   
26/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1271; 75,283.02 ; 75,283.02 
26/11/2024;SK;EUR;WEBSITE;ZKL;4; -   ; -   
26/11/2024;SK;EUR;WEBSITE;ZL2;3; 84.70 ; 84.70 
26/11/2024;SK;EUR;WEBSITE;ZLD;1; 14.10 ; 14.10 
26/11/2024;SK;EUR;WEBSITE;ZTA;1044; 137,152.62 ; 137,152.62 
26/11/2024;TN;TND;CEF;ZTA;34; 5,495.00 ; 1,593.55 
26/11/2024;TN;TND;DIRECTRETAIL;ZKL;5; -   ; -   
26/11/2024;TN;TND;DIRECTRETAIL;ZTA;48; 7,733.00 ; 2,242.57 
27/11/2024;AE;AED;DIRECTRETAIL;ZKL;5; -   ; -   
27/11/2024;AE;AED;DIRECTRETAIL;ZTA;154; 45,105.00 ; 11,727.30 
27/11/2024;AE;AED;INDIRECTRETAIL;ZBC;12; 2,180.00 ; 566.80 
27/11/2024;AE;AED;WEBSITE;ZTA;54; 16,580.00 ; 4,310.80 
27/11/2024;AZ;AZN;CEF;ZKL;3; -   ; -   
27/11/2024;AZ;AZN;CEF;ZTA;87; 10,005.80 ; 5,603.25 
27/11/2024;CR;CRC;CEF;ZTA;31; 601,725.00 ; 1,131.24 
27/11/2024;CR;CRC;CSC;ZTA;11; 424,800.00 ; 798.62 
27/11/2024;CR;CRC;WEBSITE;ZTA;11; 433,600.00 ; 815.17 
27/11/2024;CZ;CZK;CEF;ZTA;348; 258,547.00 ; 10,341.88 
27/11/2024;CZ;CZK;CSC;ZKL;2; -   ; -   
27/11/2024;CZ;CZK;CSC;ZTA;131; 171,362.00 ; 6,854.48 
27/11/2024;CZ;CZK;DIRECTRETAIL;ZKL;257; -   ; -   
